id,sura_id,index,text,juz,page
4534,47,10,ذَٰلِكَ بِأَنَّهُمْ كَرِهُواْ مَآ أَنزَلَ اَ۬للَّهُ فَأَحْبَطَ أَعْمَٰلَهُمُۥٓۖ,26,507
4535,47,11,۞ أَفَلَمْ يَسِيرُواْ فِے اِ۬لَارْضِ فَيَنظُرُواْ كَيْفَ كَانَ عَٰقِبَةُ اُ۬لذِينَ مِن قَبْلِهِمْ دَمَّرَ اَ۬للَّهُ عَلَيْهِمْۖ وَلِلْكٰ۪فِرِينَ أَمْثَٰلُهَاۖ,26,507
4536,47,12,ذَٰلِكَ بِأَنَّ اَ۬للَّهَ مَوْلَى اَ۬لذِينَ ءَامَنُواْ وَأَنَّ اَ۬لْكٰ۪فِرِينَ لَا مَوْل۪ىٰ لَهُمُۥٓۖ,26,507
4537,47,13,إِنَّ اَ۬للَّهَ يُدْخِلُ اُ۬لذِينَ ءَامَنُواْ وَعَمِلُواْ اُ۬لصَّٰلِحَٰتِ جَنَّٰتٖ تَجْرِے مِن تَحْتِهَا اَ۬لَانْهَٰرُۖ وَالذِينَ كَفَرُواْ يَتَمَتَّعُونَ وَيَاكُلُونَ كَمَا تَاكُلُ اُ۬لَانْعَٰمُ وَالنَّارُ مَثْوىٗ لَّهُمْۖ,26,508
4538,47,14,وَكَأَيِّن مِّن قَرْيَةٍ هِيَ أَشَدُّ قُوَّةٗ مِّن قَرْيَتِكَ اَ۬لتِےٓ أَخْرَجَتْكَ أَهْلَكْنَٰهُمْ فَلَا نَاصِرَ لَهُمُۥٓۖ,26,508
4539,47,15,أَفَمَن كَانَ عَلَىٰ بَيِّنَةٖ مِّن رَّبِّهِۦ كَمَن زُيِّنَ لَهُۥ سُوٓءُ عَمَلِهِۦ وَاتَّبَعُوٓاْ أَهْوَآءَهُمۖ,26,508
4540,47,16,مَّثَلُ اُ۬لْجَنَّةِ اِ۬لتِے وُعِدَ اَ۬لْمُتَّقُونَ فِيهَآ أَنْهَٰرٞ مِّن مَّآءٍ غَيْرِ ءَاسِنٖ وَأَنْهَٰرٞ مِّن لَّبَنٖ لَّمْ يَتَغَيَّرْ طَعْمُهُۥ وَأَنْهَٰرٞ مِّنْ خَمْرٖ لَّذَّةٖ لِّلشَّٰرِبِينَ وَأَنْهَٰرٞ مِّنْ عَسَلٖ مُّصَفّىٗۖ وَلَهُمْ فِيهَا مِن كُلِّ اِ۬لثَّمَرَٰتِ وَمَغْفِرَةٞ مِّن رَّبِّهِمْ كَمَنْ هُوَ خَٰلِدٞ فِے اِ۬لنّ۪ارِ وَسُقُواْ مَآءً حَمِيماٗ فَقَطَّعَ أَمْعَآءَهُمْۖ,26,508
4541,47,17,وَمِنْهُم مَّنْ يَّسْتَمِعُ إِلَيْكَ حَتَّىٰٓ إِذَا خَرَجُواْ مِنْ عِندِكَ قَالُواْ لِلذِينَ أُوتُواْ اُ۬لْعِلْمَ مَاذَا قَالَ ءَانِفاًۖ ا۟وْلَٰٓئِكَ اَ۬لذِينَ طَبَعَ اَ۬للَّهُ عَلَىٰ قُلُوبِهِمْ وَاتَّبَعُوٓاْ أَهْوَآءَهُمْۖ,26,508
4542,47,18,وَالذِينَ اَ۪هْتَدَوْاْ زَادَهُمْ هُدىٗ وَءَات۪يٰهُمْ تَقْو۪يٰهُمْۖ,26,508
4543,47,19,فَهَلْ يَنظُرُونَ إِلَّا اَ۬لسَّاعَةَ أَن تَاتِيَهُم بَغْتَةٗ فَقَدْ جَآءَ اشْرَاطُهَاۖ فَأَنّ۪ىٰ لَهُمُۥٓ إِذَا جَآءَتْهُمْ ذِكْر۪يٰهُمْۖ,26,508
4544,47,20,فَاعْلَمَ اَنَّهُۥ لَآ إِلَٰهَ إِلَّا اَ۬للَّهُ وَاسْتَغْفِرْ لِذَنۢبِكَ وَلِلْمُومِنِينَ وَالْمُومِنَٰتِۖ وَاللَّهُ يَعْلَمُ مُتَقَلَّبَكُمْ وَمَثْو۪يٰكُمْۖ,26,508
4545,47,21,۞ وَيَقُولُ اُ۬لذِينَ ءَامَنُواْ لَوْلَا نُزِّلَتْ سُورَةٞۖ فَإِذَآ أُنزِلَتْ سُورَةٞ مُّحْكَمَةٞ وَذُكِرَ فِيهَا اَ۬لْقِتَالُ رَأَيْتَ اَ۬لذِينَ فِے قُلُوبِهِم مَّرَضٞ يَنظُرُونَ إِلَيْكَ نَظَرَ اَ۬لْمَغْشِيِّ عَلَيْهِ مِنَ اَ۬لْمَوْتِۖ فَأَوْل۪ىٰ لَهُمْۖ,26,509
4546,47,22,طَاعَةٞ وَقَوْلٞ مَّعْرُوفٞۖ فَإِذَا عَزَمَ اَ۬لَامْرُ فَلَوْ صَدَقُواْ اُ۬للَّهَ لَكَانَ خَيْراٗ لَّهُمْۖ,26,509
4547,47,23,فَهَلْ عَسِيتُمُۥٓ إِن تَوَلَّيْتُمُۥٓ أَن تُفْسِدُواْ فِے اِ۬لَارْضِ وَتُقَطِّعُوٓاْ أَرْحَامَكُمُۥٓۖ,26,509
4548,47,24,أُوْلَٰٓئِكَ اَ۬لذِينَ لَعَنَهُمُ اُ۬للَّهُ فَأَصَمَّهُمْ وَأَعْم۪ىٰٓ أَبْصَٰرَهُمُۥٓۖ,26,509
4549,47,25,أَفَلَا يَتَدَبَّرُونَ اَ۬لْقُرْءَانَ أَمْ عَلَىٰ قُلُوبٍ اَقْفَالُهَآۖ,26,509
4550,47,26,إِنَّ اَ۬لذِينَ اَ۪رْتَدُّواْ عَلَىٰٓ أَدْبٰ۪رِهِم مِّنۢ بَعْدِ مَا تَبَيَّنَ لَهُمُ اُ۬لْهُدَى اَ۬لشَّيْطَٰنُ سَوَّلَ لَهُمْۖ وَأَمْل۪ىٰ لَهُمْۖ,26,509
4551,47,27,ذَٰلِكَ بِأَنَّهُمْ قَالُواْ لِلذِينَ كَرِهُواْ مَا نَزَّلَ اَ۬للَّهُ سَنُطِيعُكُمْ فِے بَعْضِ اِ۬لَامْرِۖ وَاللَّهُ يَعْلَمُ أَسْرَارَهُمْۖ,26,509
4552,47,28,فَكَيْفَ إِذَا تَوَفَّتْهُمُ اُ۬لْمَلَٰٓئِكَةُ يَضْرِبُونَ وُجُوهَهُمْ وَأَدْبَٰرَهُمْۖ,26,509
4553,47,29,ذَٰلِكَ بِأَنَّهُمُ اُ۪تَّبَعُواْ مَآ أَسْخَطَ اَ۬للَّهَ وَكَرِهُواْ رِضْوَٰنَهُۥ فَأَحْبَطَ أَعْمَٰلَهُمُۥٓۖ,26,509
4554,47,30,أَمْ حَسِبَ اَ۬لذِينَ فِے قُلُوبِهِم مَّرَضٌ اَن لَّنْ يُّخْرِجَ اَ۬للَّهُ أَضْغَٰنَهُمْۖ,26,509
4555,47,31,وَلَوْ نَشَآءُ لَأَرَيْنَٰكَهُمْ فَلَعَرَفْتَهُم بِسِيمٰ۪هُمْۖ وَلَتَعْرِفَنَّهُمْ فِے لَحْنِ اِ۬لْقَوْلِۖ وَاللَّهُ يَعْلَمُ أَعْمَٰلَكُمْۖ,26,510
4556,47,32,وَلَنَبْلُوَنَّكُمْ حَتَّىٰ نَعْلَمَ اَ۬لْمُجَٰهِدِينَ مِنكُمْ وَالصَّٰبِرِينَ وَنَبْلُوَاْ أَخْبَارَكُمُۥٓۖ,26,510
4557,47,33,إِنَّ اَ۬لذِينَ كَفَرُواْ وَصَدُّواْ عَن سَبِيلِ اِ۬للَّهِ وَشَآقُّواْ اُ۬لرَّسُولَ مِنۢ بَعْدِ مَا تَبَيَّنَ لَهُمُ اُ۬لْهُد۪ىٰ لَنْ يَّضُرُّواْ اُ۬للَّهَ شَئْاٗۖ وَسَيُحْبِطُ أَعْمَٰلَهُمْۖ,26,510
4558,47,34,۞ يَٰٓأَيُّهَا اَ۬لذِينَ ءَامَنُوٓاْ أَطِيعُواْ اُ۬للَّهَ وَأَطِيعُواْ اُ۬لرَّسُولَ وَلَا تُبْطِلُوٓاْ أَعْمَٰلَكُمُۥٓۖ,26,510
4559,47,35,إِنَّ اَ۬لذِينَ كَفَرُواْ وَصَدُّواْ عَن سَبِيلِ اِ۬للَّهِ ثُمَّ مَاتُواْ وَهُمْ كُفَّارٞ فَلَنْ يَّغْفِرَ اَ۬للَّهُ لَهُمْۖ,26,510
4560,47,36,فَلَا تَهِنُواْ وَتَدْعُوٓاْ إِلَى اَ۬لسَّلْمِ وَأَنتُمُ اُ۬لَاعْلَوْنَ وَاللَّهُ مَعَكُمْۖ وَلَنْ يَّتِرَكُمُۥٓ أَعْمَٰلَكُمُۥٓۖ,26,510
4561,47,37,إِنَّمَا اَ۬لْحَيَوٰةُ اُ۬لدُّنْي۪ا لَعِبٞ وَلَهْوٞۖ وَإِن تُومِنُواْ وَتَتَّقُواْ يُوتِكُمُۥٓ أُجُورَكُمْ وَلَا يَسْـَٔلْكُمُۥٓ أَمْوَٰلَكُمُۥٓۖ,26,510
4562,47,38,إِنْ يَّسْـَٔلْكُمُوهَا فَيُحْفِكُمْ تَبْخَلُواْ وَيُخْرِجَ اَضْغَٰنَكُمْۖ,26,510
4563,47,39,هَآنتُمْ هَٰٓؤُلَآءِ تُدْعَوْنَ لِتُنفِقُواْ فِے سَبِيلِ اِ۬للَّهِ فَمِنكُم مَّنْ يَّبْخَلُۖ وَمَنْ يَّبْخَلْ فَإِنَّمَا يَبْخَلُ عَن نَّفْسِهِۦۖ وَاللَّهُ اُ۬لْغَنِيُّۖ وَأَنتُمُ اُ۬لْفُقَرَآءُۖ وَإِن تَتَوَلَّوْاْ يَسْتَبْدِلْ قَوْماً غَيْرَكُمْ ثُمَّ لَا يَكُونُوٓاْ أَمْثَٰلَكُمُۥٓۖ,26,510
4564,48,1,إِنَّا فَتَحْنَا لَكَ فَتْحاٗ مُّبِيناٗ,26,511
4565,48,2,لِّيَغْفِرَ لَكَ اَ۬للَّهُ مَا تَقَدَّمَ مِن ذَنۢبِكَ وَمَا تَأَخَّرَ وَيُتِمَّ نِعْمَتَهُۥ عَلَيْكَ وَيَهْدِيَكَ صِرَٰطاٗ مُّسْتَقِيماٗ,26,511
4566,48,3,وَيَنصُرَكَ اَ۬للَّهُ نَصْراً عَزِيزاًۖ,26,511
4567,48,4,هُوَ اَ۬لذِےٓ أَنزَلَ اَ۬لسَّكِينَةَ فِے قُلُوبِ اِ۬لْمُومِنِينَ لِيَزْدَادُوٓاْ إِيمَٰناٗ مَّعَ إِيمَٰنِهِمْۖ وَلِلهِ جُنُودُ اُ۬لسَّمَٰوَٰتِ وَالَارْضِۖ وَكَانَ اَ۬للَّهُ عَلِيماً حَكِيماٗ,26,511
4568,48,5,لِّيُدْخِلَ اَ۬لْمُومِنِينَ وَالْمُومِنَٰتِ جَنَّٰتٖ تَجْرِے مِن تَحْتِهَا اَ۬لَانْهَٰرُ خَٰلِدِينَ فِيهَا وَيُكَفِّرَ عَنْهُمْ سَيِّـَٔاتِهِمْ وَكَانَ ذَٰلِكَ عِندَ اَ۬للَّهِ فَوْزاً عَظِيماٗ,26,511
4569,48,6,وَيُعَذِّبَ اَ۬لْمُنَٰفِقِينَ وَالْمُنَٰفِقَٰتِ وَالْمُشْرِكِينَ وَالْمُشْرِكَٰتِ اِ۬لظَّآنِّينَ بِاللَّهِ ظَنَّ اَ۬لسَّوْءِۖ عَلَيْهِمْ دَآئِرَةُ اُ۬لسَّوْءِۖ وَغَضِبَ اَ۬للَّهُ عَلَيْهِمْ وَلَعَنَهُمْ وَأَعَدَّ لَهُمْ جَهَنَّمَۖ وَسَآءَتْ مَصِيراٗۖ,26,511
4570,48,7,وَلِلهِ جُنُودُ اُ۬لسَّمَٰوَٰتِ وَالَارْضِۖ وَكَانَ اَ۬للَّهُ عَزِيزاً حَكِيماًۖ,26,511
4571,48,8,۞ اِنَّآ أَرْسَلْنَٰكَ شَٰهِداٗ وَمُبَشِّراٗ وَنَذِيراٗ,26,511
4572,48,9,لِّتُومِنُواْ بِاللَّهِ وَرَسُولِهِۦ وَتُعَزِّرُوهُ وَتُوَقِّرُوهُ وَتُسَبِّحُوهُ بُكْرَةٗ وَأَصِيلاًۖ,26,511
4573,48,10,اِنَّ اَ۬لذِينَ يُبَايِعُونَكَ إِنَّمَا يُبَايِعُونَ اَ۬للَّهَۖ يَدُ اُ۬للَّهِ فَوْقَ أَيْدِيهِمْۖ فَمَن نَّكَثَ فَإِنَّمَا يَنكُثُ عَلَىٰ نَفْسِهِۦۖ وَمَنَ اَوْف۪ىٰ بِمَا عَٰهَدَ عَلَيْهِ اِ۬للَّهَ فَسَنُوتِيهِ أَجْراً عَظِيماٗۖ,26,512
4574,48,11,سَيَقُولُ لَكَ اَ۬لْمُخَلَّفُونَ مِنَ اَ۬لَاعْرَابِ شَغَلَتْنَآ أَمْوَٰلُنَا وَأَهْلُونَا فَاسْتَغْفِرْ لَنَاۖ يَقُولُونَ بِأَلْسِنَتِهِم مَّا لَيْسَ فِے قُلُوبِهِمْۖ قُلْ فَمَنْ يَّمْلِكُ لَكُم مِّنَ اَ۬للَّهِ شَئْاً اِنَ اَرَادَ بِكُمْ ضَرّاً اَوَ اَرَادَ بِكُمْ نَفْعاَۢۖ بَلْ كَانَ اَ۬للَّهُ بِمَا تَعْمَلُونَ خَبِيراَۢۖ,26,512
4575,48,12,بَلْ ظَنَنتُمُۥٓ أَن لَّنْ يَّنقَلِبَ اَ۬لرَّسُولُ وَالْمُومِنُونَ إِلَىٰٓ أَهْلِيهِمُۥٓ أَبَداٗ وَزُيِّنَ ذَٰلِكَ فِے قُلُوبِكُمْ وَظَنَنتُمْ ظَنَّ اَ۬لسَّوْءِ وَكُنتُمْ قَوْماَۢ بُوراٗۖ,26,512
4576,48,13,وَمَن لَّمْ يُومِنۢ بِاللَّهِ وَرَسُولِهِۦ فَإِنَّآ أَعْتَدْنَا لِلْكٰ۪فِرِينَ سَعِيراٗۖ,26,512
4577,48,14,وَلِلهِ مُلْكُ اُ۬لسَّمَٰوَٰتِ وَالَارْضِۖ يَغْفِرُ لِمَنْ يَّشَآءُ وَيُعَذِّبُ مَنْ يَّشَآءُۖ وَكَانَ اَ۬للَّهُ غَفُوراٗ رَّحِيماٗۖ,26,512
4578,48,15,سَيَقُولُ اُ۬لْمُخَلَّفُونَ إِذَا اَ۪نطَلَقْتُمُۥٓ إِلَىٰ مَغَانِمَ لِتَاخُذُوهَا ذَرُونَا نَتَّبِعْكُمْۖ يُرِيدُونَ أَنْ يُّبَدِّلُواْ كَلَٰمَ اَ۬للَّهِۖ قُل لَّن تَتَّبِعُونَاۖ كَذَٰلِكُمْ قَالَ اَ۬للَّهُ مِن قَبْلُۖ فَسَيَقُولُونَ بَلْ تَحْسُدُونَنَاۖ بَلْ كَانُواْ لَا يَفْقَهُونَ إِلَّا قَلِيلاٗۖ,26,512
4579,48,16,قُل لِّلْمُخَلَّفِينَ مِنَ اَ۬لَاعْرَابِ سَتُدْعَوْنَ إِلَىٰ قَوْمٍ ا۟وْلِے بَأْسٖ شَدِيدٖ تُقَٰتِلُونَهُمُۥٓ أَوْ يُسْلِمُونَۖ فَإِن تُطِيعُواْ يُوتِكُمُ اُ۬للَّهُ أَجْراً حَسَناٗۖ وَإِن تَتَوَلَّوْاْ كَمَا تَوَلَّيْتُم مِّن قَبْلُ يُعَذِّبْكُمْ عَذَاباً اَلِيماٗۖ,26,513
4580,48,17,لَّيْسَ عَلَى اَ۬لَاعْم۪ىٰ حَرَجٞ وَلَا عَلَى اَ۬لَاعْرَجِ حَرَجٞ وَلَا عَلَى اَ۬لْمَرِيضِ حَرَجٞۖ وَمَنْ يُّطِعِ اِ۬للَّهَ وَرَسُولَهُۥ نُدْخِلْهُ جَنَّٰتٖ تَجْرِے مِن تَحْتِهَا اَ۬لَانْهَٰرُۖ وَمَنْ يَّتَوَلَّ نُعَذِّبْهُ عَذَاباً اَلِيماٗۖ,26,513
4581,48,18,۞ لَّقَدْ رَضِيَ اَ۬للَّهُ عَنِ اِ۬لْمُومِنِينَ إِذْ يُبَايِعُونَكَ تَحْتَ اَ۬لشَّجَرَةِ فَعَلِمَ مَا فِے قُلُوبِهِمْ فَأَنزَلَ اَ۬لسَّكِينَةَ عَلَيْهِمْ وَأَثَٰبَهُمْ فَتْحاٗ قَرِيباٗ,26,513
4582,48,19,وَمَغَانِمَ كَثِيرَةٗ يَاخُذُونَهَاۖ وَكَانَ اَ۬للَّهُ عَزِيزاً حَكِيماٗۖ,26,513
4583,48,20,وَعَدَكُمُ اُ۬للَّهُ مَغَانِمَ كَثِيرَةٗ تَاخُذُونَهَا فَعَجَّلَ لَكُمْ هَٰذِهِۦ وَكَفَّ أَيْدِيَ اَ۬لنَّاسِ عَنكُمْۖ وَلِتَكُونَ ءَايَةٗ لِّلْمُومِنِينَ وَيَهْدِيَكُمْ صِرَٰطاٗ مُّسْتَقِيماٗۖ,26,513
4584,48,21,وَأُخْر۪ىٰ لَمْ تَقْدِرُواْ عَلَيْهَا قَدَ اَحَاطَ اَ۬للَّهُ بِهَاۖ وَكَانَ اَ۬للَّهُ عَلَىٰ كُلِّ شَےْءٖ قَدِيراٗۖ,26,513
4585,48,22,وَلَوْ قَٰتَلَكُمُ اُ۬لذِينَ كَفَرُواْ لَوَلَّوُاْ اُ۬لَادْبَٰرَ ثُمَّ لَا يَجِدُونَ وَلِيّاٗ وَلَا نَصِيراٗۖ,26,513
4586,48,23,سُنَّةَ اَ۬للَّهِ اِ۬لتِے قَدْ خَلَتْ مِن قَبْلُۖ وَلَن تَجِدَ لِسُنَّةِ اِ۬للَّهِ تَبْدِيلاٗۖ,26,513
4587,48,24,وَهُوَ اَ۬لذِے كَفَّ أَيْدِيَهُمْ عَنكُمْ وَأَيْدِيَكُمْ عَنْهُم بِبَطْنِ مَكَّةَ مِنۢ بَعْدِ أَنَ اَظْفَرَكُمْ عَلَيْهِمْۖ وَكَانَ اَ۬للَّهُ بِمَا تَعْمَلُونَ بَصِيراًۖ,26,514
4588,48,25,هُمُ اُ۬لذِينَ كَفَرُواْ وَصَدُّوكُمْ عَنِ اِ۬لْمَسْجِدِ اِ۬لْحَرَامِ وَالْهَدْيَ مَعْكُوفاً اَنْ يَّبْلُغَ مَحِلَّهُۥۖ وَلَوْلَا رِجَالٞ مُّومِنُونَ وَنِسَآءٞ مُّومِنَٰتٞ لَّمْ تَعْلَمُوهُمُۥٓ أَن تَطَـُٔوهُمْ فَتُصِيبَكُم مِّنْهُم مَّعَرَّةُۢ بِغَيْرِ عِلْمٖ لِّيُدْخِلَ اَ۬للَّهُ فِے رَحْمَتِهِۦ مَنْ يَّشَآءُۖ لَوْ تَزَيَّلُواْ لَعَذَّبْنَا اَ۬لذِينَ كَفَرُواْ مِنْهُمْ عَذَاباً اَلِيماًۖ,26,514
4589,48,26,۞ اِذْ جَعَلَ اَ۬لذِينَ كَفَرُواْ فِے قُلُوبِهِمُ اُ۬لْحَمِيَّةَ حَمِيَّةَ اَ۬لْجَٰهِلِيَّةِۖ فَأَنزَلَ اَ۬للَّهُ سَكِينَتَهُۥ عَلَىٰ رَسُولِهِۦ وَعَلَى اَ۬لْمُومِنِينَ وَأَلْزَمَهُمْ كَلِمَةَ اَ۬لتَّقْو۪ىٰ وَكَانُوٓاْ أَحَقَّ بِهَا وَأَهْلَهَاۖ وَكَانَ اَ۬للَّهُ بِكُلِّ شَےْءٍ عَلِيماٗۖ,26,514
4590,48,27,لَّقَدْ صَدَقَ اَ۬للَّهُ رَسُولَهُ اُ۬لرُّءْي۪ا بِالْحَقِّ لَتَدْخُلُنَّ اَ۬لْمَسْجِدَ اَ۬لْحَرَامَ إِن شَآءَ اَ۬للَّهُ ءَامِنِينَ مُحَلِّقِينَ رُءُوسَكُمْ وَمُقَصِّرِينَ لَا تَخَافُونَۖ فَعَلِمَ مَا لَمْ تَعْلَمُواْ فَجَعَلَ مِن دُونِ ذَٰلِكَ فَتْحاٗ قَرِيباًۖ,26,514
4591,48,28,هُوَ اَ۬لذِےٓ أَرْسَلَ رَسُولَهُۥ بِالْهُد۪ىٰ وَدِينِ اِ۬لْحَقِّ لِيُظْهِرَهُۥ عَلَى اَ۬لدِّينِ كُلِّهِۦۖ وَكَف۪ىٰ بِاللَّهِ شَهِيداٗۖ,26,514
4592,48,29,مُّحَمَّدٞ رَّسُولُ اُ۬للَّهِۖ وَالذِينَ مَعَهُۥٓ أَشِدَّآءُ عَلَى اَ۬لْكُفّ۪ارِ رُحَمَآءُ بَيْنَهُمْۖ تَر۪يٰهُمْ رُكَّعاٗ سُجَّداٗ يَبْتَغُونَ فَضْلاٗ مِّنَ اَ۬للَّهِ وَرِضْوَٰناٗۖ سِيم۪اهُمْ فِے وُجُوهِهِم مِّنَ اَثَرِ اِ۬لسُّجُودِۖ ذَٰلِكَ مَثَلُهُمْ فِے اِ۬لتَّوْر۪يٰةِۖ وَمَثَلُهُمْ فِے اِ۬لِانجِيلِ كَزَرْعٍ اَخْرَجَ شَطْـَٔهُۥ فَـَٔازَرَهُۥ فَاسْتَغْلَظَ فَاسْتَو۪ىٰ عَلَىٰ سُوقِهِۦ يُعْجِبُ اُ۬لزُّرَّاعَ لِيَغِيظَ بِهِمُ اُ۬لْكُفَّارَۖ وَعَدَ اَ۬للَّهُ اُ۬لذِينَ ءَامَنُواْ وَعَمِلُواْ اُ۬لصَّٰلِحَٰتِ مِنْهُم مَّغْفِرَةٗ وَأَجْراً عَظِيماٗۖ,26,515
4593,49,1,يَٰٓأَيُّهَا اَ۬لذِينَ ءَامَنُواْ لَا تُقَدِّمُواْ بَيْنَ يَدَيِ اِ۬للَّهِ وَرَسُولِهِۦۖ وَاتَّقُواْ اُ۬للَّهَۖ إِنَّ اَ۬للَّهَ سَمِيعٌ عَلِيمٞۖ,26,515
4594,49,2,يَٰٓأَيُّهَا اَ۬لذِينَ ءَامَنُواْ لَا تَرْفَعُوٓاْ أَصْوَٰتَكُمْ فَوْقَ صَوْتِ اِ۬لنَّبِےٓءِ وَلَا تَجْهَرُواْ لَهُۥ بِالْقَوْلِ كَجَهْرِ بَعْضِكُمْ لِبَعْضٍ اَن تَحْبَطَ أَعْمَٰلُكُمْ وَأَنتُمْ لَا تَشْعُرُونَۖ,26,515
4595,49,3,إِنَّ اَ۬لذِينَ يَغُضُّونَ أَصْوَٰتَهُمْ عِندَ رَسُولِ اِ۬للَّهِ أُوْلَٰٓئِكَ اَ۬لذِينَ اَ۪مْتَحَنَ اَ۬للَّهُ قُلُوبَهُمْ لِلتَّقْو۪ىٰۖ لَهُم مَّغْفِرَةٞ وَأَجْرٌ عَظِيمٌۖ,26,515
4596,49,4,اِنَّ اَ۬لذِينَ يُنَادُونَكَ مِنْ وَّرَآءِ اِ۬لْحُجُرَٰتِ أَكْثَرُهُمْ لَا يَعْقِلُونَۖ,26,515
4597,49,5,وَلَوَ اَنَّهُمْ صَبَرُواْ حَتَّىٰ تَخْرُجَ إِلَيْهِمْ لَكَانَ خَيْراٗ لَّهُمْۖ وَاللَّهُ غَفُورٞ رَّحِيمٞۖ,26,516
4598,49,6,يَٰٓأَيُّهَا اَ۬لذِينَ ءَامَنُوٓاْ إِن جَآءَكُمْ فَاسِقُۢ بِنَبَإٖ فَتَبَيَّنُوٓاْ أَن تُصِيبُواْ قَوْماَۢ بِجَهَٰلَةٖ فَتُصْبِحُواْ عَلَىٰ مَا فَعَلْتُمْ نَٰدِمِينَۖ,26,516
4599,49,7,وَاعْلَمُوٓاْ أَنَّ فِيكُمْ رَسُولَ اَ۬للَّهِ لَوْ يُطِيعُكُمْ فِے كَثِيرٖ مِّنَ اَ۬لَامْرِ لَعَنِتُّمْۖ وَلَٰكِنَّ اَ۬للَّهَ حَبَّبَ إِلَيْكُمُ اُ۬لِايمَٰنَ وَزَيَّنَهُۥ فِے قُلُوبِكُمْ وَكَرَّهَ إِلَيْكُمُ اُ۬لْكُفْرَ وَالْفُسُوقَ وَالْعِصْيَانَۖ أُوْلَٰٓئِكَ هُمُ اُ۬لرَّٰشِدُونَ,26,516
4600,49,8,فَضْلاٗ مِّنَ اَ۬للَّهِ وَنِعْمَةٗۖ وَاللَّهُ عَلِيمٌ حَكِيمٞۖ,26,516
4601,49,9,۞ وَإِن طَآئِفَتَٰنِ مِنَ اَ۬لْمُومِنِينَ اَ۪قْتَتَلُواْ فَأَصْلِحُواْ بَيْنَهُمَاۖ فَإِنۢ بَغَتِ اِحْد۪يٰهُمَا عَلَى اَ۬لُاخْر۪ىٰ فَقَٰتِلُواْ اُ۬لتِے تَبْغِے حَتَّىٰ تَفِےٓءَ ا۪لَىٰٓ أَمْرِ اِ۬للَّهِۖ فَإِن فَآءَتْ فَأَصْلِحُواْ بَيْنَهُمَا بِالْعَدْلِ وَأَقْسِطُوٓاْۖ إِنَّ اَ۬للَّهَ يُحِبُّ اُ۬لْمُقْسِطِينَۖ,26,516
4602,49,10,إِنَّمَا اَ۬لْمُومِنُونَ إِخْوَةٞ فَأَصْلِحُواْ بَيْنَ أَخَوَيْكُمْۖ وَاتَّقُواْ اُ۬للَّهَ لَعَلَّكُمْ تُرْحَمُونَۖ,26,516
4603,49,11,يَٰٓأَيُّهَا اَ۬لذِينَ ءَامَنُواْ لَا يَسْخَرْ قَوْمٞ مِّن قَوْمٍ عَس۪ىٰٓ أَنْ يَّكُونُواْ خَيْراٗ مِّنْهُمْ وَلَا نِسَآءٞ مِّن نِّسَآءٍ عَس۪ىٰٓ أَنْ يَّكُنَّ خَيْراٗ مِّنْهُنَّۖ وَلَا تَلْمِزُوٓاْ أَنفُسَكُمْ وَلَا تَنَابَزُواْ بِالَالْقَٰبِۖ بِيسَ اَ۬لِاسْمُ اُ۬لْفُسُوقُ بَعْدَ اَ۬لِايمَٰنِۖ وَمَن لَّمْ يَتُبْ فَأُوْلَٰٓئِكَ هُمُ اُ۬لظَّٰلِمُونَۖ,26,516
4604,49,12,يَٰٓأَيُّهَا اَ۬لذِينَ ءَامَنُواْ اُ۪جْتَنِبُواْ كَثِيراٗ مِّنَ اَ۬لظَّنِّۖ إِنَّ بَعْضَ اَ۬لظَّنِّ إِثْمٞۖ وَلَا تَجَسَّسُواْۖ وَلَا يَغْتَب بَّعْضُكُم بَعْضاًۖ اَيُحِبُّ أَحَدُكُمُۥٓ أَنْ يَّاكُلَ لَحْمَ أَخِيهِ مَيِّتاٗ فَكَرِهْتُمُوهُۖ وَاتَّقُواْ اُ۬للَّهَۖ إِنَّ اَ۬للَّهَ تَوَّابٞ رَّحِيمٞۖ,26,517
4605,49,13,يَٰٓأَيُّهَا اَ۬لنَّاسُ إِنَّا خَلَقْنَٰكُم مِّن ذَكَرٖ وَأُنث۪ىٰ وَجَعَلْنَٰكُمْ شُعُوباٗ وَقَبَآئِلَ لِتَعَارَفُوٓاْۖ إِنَّ أَكْرَمَكُمْ عِندَ اَ۬للَّهِ أَتْق۪يٰكُمُۥٓۖ إِنَّ اَ۬للَّهَ عَلِيمٌ خَبِيرٞۖ,26,517
4606,49,14,۞ قَالَتِ اِ۬لَاعْرَابُ ءَامَنَّا قُل لَّمْ تُومِنُواْ وَلَٰكِن قُولُوٓاْ أَسْلَمْنَا وَلَمَّا يَدْخُلِ اِ۬لِايمَٰنُ فِے قُلُوبِكُمْۖ وَإِن تُطِيعُواْ اُ۬للَّهَ وَرَسُولَهُۥ لَا يَلِتْكُم مِّنَ اَعْمَٰلِكُمْ شَئْاًۖ اِنَّ اَ۬للَّهَ غَفُورٞ رَّحِيمٌۖ,26,517
